"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_log_level","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_max_iter","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
8.64,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.66,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.68,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.7,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.72,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.74,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.76,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.78,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.8,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.82,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.84,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
8.86,2.9314999999999998E+002,2.0000000000000000E+000,2.9837995167834492E+002,0,9.9999999999999995E-007,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,3,0,1.0000000000000000E-010,100,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,0,1,0,1,0,1,1.0000000000000000E+001,-9.9989795945189364E-005,9.9989795945189364E-005,0.0000000000000000E+000,-9.9989795945189364E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,5.2299516783449462E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9837995167834492E+002,-5.2299506580435884E-001,-5.2299506580435884E-001,-5.2299506580435884E-001,2.9837995167834492E+002,1.0203013583299000E-007,1.0205096144248822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9837995167834492E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0203013583299000E-007,2.9837995167834492E+002,9.9989795945189364E-005,-9.9989795945189364E-005,0.0000000000000000E+000,9.9989795945189364E-005,1.0204054810644785E-003,1,1.0204054810644785E-003,1.0000000000000001E-005,9.9979592931606067E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989795945189364E-005,-9.9989795945189364E-005,1.0204054810644785E-003,9.9989795945189364E-005,1.0000000000000000E+001,9.9989795945189357E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989795945189357E+000,0,1,2.0000000000000000E+000,0,2.5000000000000000E+001,2.5229951678344946E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.5229951678344946E+001,0.0000000000000000E+000,2.9837995167834492E+002,1.0000000000000001E-001,5.2299516783449462E-001,5.2299516783449462E+000,5.2299516783449462E-001,2.9837995167834492E+002,-5.2299516783449462E-001,2.9314999999999998E+002
